date,PERIOD,P,I,N,A,IBP,D10,D30,D50,D70,D90,FBP,DEN,DS,FEED,DS_RATIO,COT,CIT,CIP,COP,H2,CH4,C2H4,C2H6,C3H6,C3H8
2019/9/13 16:00,0.090625,37.75043138,39.52704995,16.89126418,5.821253061,37.31158689,63.20305901,83.53572731,104.2704328,128.7443621,179.3006755,213.5825399,713.0836914,20.38457257,38273.2072,0.532606856,825.0321455,597.0019001,187.5193229,46.05113095,13.24115867,28.06635126,31.91374839,3.706243356,11.17246744,0.32900488
2019/9/13 17:00,0.091145833,37.75715014,39.53034096,16.87958314,5.822925742,37.29991754,63.19499232,83.56785037,104.2883605,128.7369949,179.3124463,213.5370583,713.0893606,20.38204795,38273.46464,0.532537311,824.9811162,596.7436592,187.3635787,46.01357748,13.31657779,28.0887493,31.94456282,3.70270086,11.16555961,0.32555942
2019/9/13 18:00,0.091666667,37.7562795,39.51653868,16.8945288,5.822653898,37.27974205,63.18220444,83.57557576,104.2826608,128.677815,179.2437762,213.5064868,713.0828145,20.38199585,38273.48149,0.532535716,824.9466571,597.0774124,187.4621973,45.9626801,13.29720384,28.11323474,31.95591267,3.705809613,11.18958395,0.324891789
2019/9/13 19:00,0.0921875,37.7413564,39.48407962,16.96809896,5.796465397,37.25773335,63.17554512,83.54644203,104.2528091,128.6342484,178.9870771,213.5034617,713.0670369,20.3823197,38274.04922,0.532536278,824.9467688,597.0300656,187.3648068,45.69138345,13.24362829,28.08935792,31.94915985,3.703775276,11.18543479,0.324224158
2019/9/13 20:00,0.092708333,37.72480202,39.4625857,17.03590943,5.766702994,37.2399231,63.17011547,83.50466334,104.2289341,128.6087789,178.6964371,213.4965385,713.0526377,20.3829641,38274.6823,0.532544305,824.9562074,597.5903231,187.411788,45.71474815,13.26172592,28.07107083,31.92292507,3.706211338,11.18702706,0.323556527
2019/9/13 21:00,0.093229167,37.69108302,39.42450765,17.11309996,5.761309115,37.23189157,63.16974456,83.45550028,104.2094668,128.6139488,178.3936556,213.4921074,713.0414897,20.38269005,38272.288,0.532570461,825.0948389,597.4063002,187.5236021,45.68119051,13.31536217,28.12416061,31.98012654,3.725668395,11.18696579,0.328152716
2019/9/13 22:00,0.09375,37.67254829,39.40383447,17.17149258,5.74212412,37.22096049,63.16677577,83.41240107,104.1939185,128.5986224,178.1452593,213.4722755,713.0290975,20.38256559,38273.04523,0.532556672,825.0604661,597.754365,187.5072614,45.56390903,13.31680524,28.12380361,31.98023145,3.720017389,11.18661299,0.327239852
2019/9/13 23:00,0.094270833,37.65238463,39.37461014,17.23279476,5.730210447,37.2135107,63.16907794,83.38035647,104.1782656,128.6047923,177.8935328,213.4770739,713.0237274,20.38345142,38273.87649,0.53256825,825.0868099,597.7414944,187.5896521,45.51901317,13.259188,28.09844173,31.93962802,3.717909228,11.19069431,0.327964734
2019/9/14 0:00,0.094791667,37.63042056,39.35615514,17.28077326,5.722651569,37.20475852,63.1654129,83.3330349,104.1559606,128.6035095,177.6458153,213.4659846,713.0102112,20.38258618,38276.33982,0.532511371,825.0429502,597.8020296,187.6946793,45.45352486,13.23766281,28.05998557,31.88195433,3.705267724,11.19082066,0.329405517
2019/9/14 1:00,0.0953125,37.61133124,39.33326728,17.31105223,5.734348973,37.21135343,63.1637085,83.26847305,104.1452583,128.6222003,177.3928805,213.4868805,712.9981455,20.38175056,38274.07808,0.532521006,824.842417,597.6029687,187.6917045,45.44929172,13.27806545,28.06928106,31.89557238,3.71223562,11.19772986,0.3308463
2019/9/14 2:00,0.095833333,37.59158681,39.31288643,17.35790898,5.727618011,37.21641604,63.16697941,83.21027807,104.1266109,128.6285405,177.0503878,213.5050128,712.984731,20.38246076,38271.98962,0.532568622,825.0713354,597.4897349,187.4589507,45.41173254,13.2270552,28.04098831,31.87932765,3.711277629,11.20273622,0.3306042
2019/9/14 3:00,0.096354167,37.5779616,39.31375465,17.36437804,5.733905522,37.21357327,63.16274548,83.15413183,104.1004866,128.6297518,176.7153615,213.5026772,712.9713135,20.38222493,38273.89054,0.532536009,825.0787946,597.827993,187.7617156,45.46583424,13.24232807,28.05663654,31.88280197,3.712247408,11.18409572,0.325986459
2019/9/14 4:00,0.096875,37.56781241,39.30549285,17.37815984,5.738534125,37.20954781,63.15756963,83.11009471,104.0774778,128.6215388,176.5779322,213.4944524,712.960141,20.38197595,38274.98817,0.532514233,825.0096901,597.991167,187.8209694,45.55615818,13.25874589,28.06202224,31.87241427,3.702870923,11.20091794,0.3306196
2019/9/14 5:00,0.097395833,37.56860313,39.31035601,17.37449106,5.736549131,37.20155061,63.14907551,83.08216642,104.0600054,128.6148298,176.4448479,213.4891586,712.9536448,20.38263569,38275.1651,0.532529008,824.965197,597.8008765,187.7527323,45.69117834,13.304597,28.11293338,31.91903381,3.708284894,11.19872872,0.330170314
2019/9/14 6:00,0.097916667,37.55608775,39.30051422,17.38299602,5.7504011,37.18877786,63.13847624,83.06957219,104.0403983,128.5904798,176.3925812,213.4688113,712.9499858,20.38276613,38272.53059,0.532569073,824.9632312,597.7793993,187.6587346,45.52034521,13.27440824,28.09861428,31.90441708,3.705425758,11.20030069,0.322985725
2019/9/14 7:00,0.0984375,37.5601368,39.31275984,17.3645792,5.75252413,37.17971878,63.13505993,83.06707929,104.0338165,128.5863925,176.3668495,213.4457492,712.9489492,20.38224229,38270.86595,0.53257855,825.0620314,597.8573275,187.8064284,45.28133326,13.22708528,28.07492907,31.89683212,3.711205045,11.20417373,0.327416939
2019/9/14 8:00,0.098958333,37.55056712,39.30406577,17.38256861,5.752797921,37.19152247,63.15804958,83.08471158,104.0545888,128.6310079,176.4419141,213.4513143,712.9591125,20.38243541,38274.63066,0.532531211,824.9481464,597.690678,187.6072985,45.32409807,13.27843936,28.06343539,31.8915326,3.710065106,11.21196457,0.328180565
2019/9/14 9:00,0.099479167,37.55766519,39.31810144,17.3543327,5.759900403,37.20231647,63.16725915,83.11727804,104.0836187,128.6663951,176.6607806,213.4477956,712.9741536,20.38320308,38277.21051,0.532515374,825.0483843,597.7394192,187.609626,45.58547865,13.26313776,28.08968979,31.89469727,3.71189258,11.21025903,0.327094982
2019/9/14 10:00,0.1,37.57494342,39.32933121,17.33370097,5.752024142,37.22577051,63.19645443,83.20376829,104.1595463,128.7340632,177.1338918,213.4630147,713.0092448,20.3817902,38279.59451,0.5324453,824.990751,597.9908315,187.6353921,45.85772563,13.26590176,28.12463027,31.91929352,3.712734959,11.20404659,0.3260094
2019/9/14 11:00,0.100520833,37.58693218,39.33848864,17.30871859,5.75586168,37.24433428,63.21388086,83.29707349,104.2317254,128.7862597,177.5087502,213.4497106,713.0426442,20.38336068,38270.92225,0.532606989,825.0059244,597.9511061,187.7403404,46.0584907,13.29615075,28.13415787,31.90731505,3.714576692,11.20224003,0.324923818
2019/9/14 12:00,0.101041667,37.61147378,39.36548347,17.25643142,5.756611896,37.25711409,63.22906558,83.39832535,104.3026513,128.8105815,177.9311335,213.415834,713.0735677,20.38387111,38275.45248,0.532557286,825.0001201,597.9214718,187.7459285,46.18474218,13.34427782,28.13560331,31.89866699,3.714968551,11.19328348,0.323838235
2019/9/14 13:00,0.1015625,37.65034097,39.4012647,17.18773915,5.750655262,37.26596902,63.24299164,83.51094742,104.3777133,128.8442818,178.365449,213.3727104,713.109316,20.38218745,38275.50766,0.532512531,824.9527913,597.6968257,187.6610533,46.21368163,13.2928515,28.11599642,31.89034522,3.709127055,11.18721082,0.322752653
2019/9/14 14:00,0.102083333,37.67415002,39.43254223,17.10082407,5.782483888,37.2757829,63.25207265,83.61325862,104.4486375,128.8731855,178.7041639,213.2980184,713.1402395,20.38225007,38276.81804,0.532495936,825.0211428,597.7483461,187.9992907,46.26426334,13.30599887,28.12690666,31.878185,3.70231329,11.17971513,0.321667071
2019/9/14 15:00,0.102604167,37.69431985,39.45449276,17.05149034,5.78969636,37.27833004,63.25678088,83.68308996,104.4860085,128.8918215,178.9650243,213.2447286,713.1619761,20.38276783,38273.34061,0.532557846,825.0283551,597.5837886,187.7010853,46.20259607,13.30748191,28.13965991,31.89519513,3.703344614,11.17850837,0.320785421
2019/9/14 16:00,0.103125,37.71260535,39.46899757,17.00084305,5.807554921,37.27594897,63.25107772,83.73132769,104.4994785,128.868793,179.0866445,213.2137477,713.1695618,20.38376549,38275.44231,0.532554668,824.9969455,597.4266379,187.7822558,46.28873524,13.33214656,28.14375331,31.91630855,3.709082559,11.18563785,0.325979747
2019/9/14 17:00,0.103645833,37.71788718,39.4705787,16.9950093,5.806524746,37.25964985,63.24287561,83.7518659,104.497982,128.8446042,179.0696709,213.1839828,713.1676544,20.38218448,38272.34613,0.532556442,825.0025553,597.5032295,187.8097266,46.29453368,13.29956796,28.12955741,31.88439872,3.706106655,11.19025135,0.323204173
2019/9/14 18:00,0.104166667,37.72982515,39.46965478,17.00547352,5.785046252,37.24927082,63.24550317,83.76219419,104.4943715,128.8017367,179.0334704,213.1747396,713.1630198,20.38380121,38274.14531,0.532573649,825.0277015,597.6595392,187.6939289,45.91560263,13.38095031,28.15385056,31.94999836,3.710479755,11.1981187,0.325296346
2019/9/14 19:00,0.1046875,37.72837296,39.45840352,17.0397988,5.76342477,37.22955411,63.22590154,83.74120509,104.4642572,128.7488917,178.8980097,213.1751841,713.1502523,20.38282773,38272.32369,0.532573561,824.9610294,597.7777328,187.6670902,45.5502723,13.25261521,28.10262359,31.90543115,3.707019352,11.18918946,0.324830442
2019/9/14 20:00,0.105208333,37.70758642,39.43035564,17.10396353,5.7480956,37.210123,63.211472,83.68595695,104.4141647,128.7026454,178.6621478,213.1870356,713.1273071,20.38268586,38271.268,0.532584545,825.0027908,598.0050657,187.6886703,45.59284477,13.29079466,28.11288542,31.92941488,3.714639223,11.19859912,0.324364537
2019/9/14 21:00,0.105729167,37.69144135,39.41378091,17.14620193,5.738576849,37.20168292,63.2042366,83.63772354,104.378241,128.6738752,178.4405243,213.1998357,713.1097941,20.3830483,38275.60991,0.532533599,825.0231598,598.2241174,187.7829093,45.66769332,13.26444413,28.11979984,31.93135189,3.722610737,11.20570632,0.323898633
2019/9/14 22:00,0.10625,37.68128344,39.40090396,17.179881,5.727931253,37.19720147,63.20139592,83.60569916,104.3578406,128.6683329,178.3274152,213.2273623,713.1014414,20.38401315,38274.06418,0.532580315,824.9663409,597.8953807,187.7084493,45.5389828,13.28279043,28.13162127,31.9360437,3.709601642,11.19515276,0.323432729
2019/9/14 23:00,0.106770833,37.66622798,39.38862864,17.21108227,5.724061561,37.19358495,63.20162029,83.58184039,104.3412584,128.6615824,178.1926982,213.2312762,713.0944977,20.38270392,38275.83934,0.53252141,825.0148424,597.7248187,187.5188175,45.5313751,13.24395597,28.08466552,31.89221767,3.704314392,11.19479293,0.322436775
2019/9/15 0:00,0.107291667,37.65841039,39.38235188,17.22297951,5.726259343,37.18921261,63.19820321,83.5488636,104.3197586,128.6560285,178.0611183,213.2498851,713.0840515,20.38310489,38272.35644,0.532580348,824.9794698,598.0929788,187.6261256,45.5703225,13.25160658,28.10148927,31.91212269,3.708770305,11.20267528,0.322284485
2019/9/15 1:00,0.1078125,37.64671777,39.36235752,17.26235361,5.718571655,37.18271968,63.19329631,83.51881701,104.2943989,128.6402847,177.9713341,213.2551918,713.0733134,20.38174314,38275.70753,0.532498142,824.9794086,597.8918944,187.5796451,45.49373428,13.24504526,28.0926163,31.88444859,3.703655563,11.19300344,0.322540126
2019/9/15 2:00,0.108333333,37.63476791,39.35947978,17.26105843,5.73469437,37.17118498,63.18806572,83.49684944,104.2664438,128.6056231,177.8428843,213.263973,713.0623769,20.38262365,38274.25548,0.532541349,825.0017381,597.7522496,187.6973683,45.65701607,13.25535702,28.09039447,31.88212396,3.700830822,11.19267075,0.322996634
2019/9/15 3:00,0.108854167,37.63403772,39.36082503,17.27696946,5.718167146,37.16185939,63.18240948,83.47347959,104.2389608,128.5891182,177.7497856,213.2670565,713.0531891,20.38313704,38276.56531,0.532522625,825.0345243,597.6565812,187.5825613,45.55447549,13.24904943,28.07462903,31.88700753,3.704727966,11.19786772,0.323464424
2019/9/15 4:00,0.109375,37.62010854,39.34474754,17.30696831,5.718175189,37.1534078,63.17651138,83.43520508,104.2021941,128.5624985,177.6066978,213.2834043,713.0386637,20.38282978,38273.7814,0.532553331,824.9495104,597.7730297,187.7532001,45.59468331,13.20656426,28.04989914,31.86180716,3.698341286,11.20962012,0.323817264
2019/9/15 5:00,0.109895833,37.60592899,39.33839016,17.33233007,5.713350662,37.14752935,63.17020048,83.38476384,104.1636551,128.5438675,177.3969915,213.3014473,713.0216929,20.3824508,38273.18735,0.532551695,824.9862786,597.6233239,187.6500236,45.73650832,13.25231216,28.06339749,31.87050073,3.702311479,11.20393941,0.324170103
2019/9/15 6:00,0.110416667,37.59772161,39.33154519,17.3301705,5.730563641,37.14601663,63.17118231,83.36451683,104.1499659,128.544751,177.3587382,213.309947,713.0170085,20.38353378,38272.30285,0.532592299,825.0391617,597.693187,187.7225478,45.63629113,13.29525637,28.07367355,31.90378458,3.710604267,11.20480577,0.324522943
2019/9/15 7:00,0.1109375,37.60247587,39.33812218,17.32105805,5.728344162,37.15270068,63.17340991,83.35879313,104.1540482,128.55756,177.3631231,213.3179749,713.0171092,20.38373353,38272.89251,0.532589313,824.9848049,597.8144329,187.6454518,45.53168616,13.25288991,28.04723712,31.88005766,3.707883808,11.20845994,0.324864967
2019/9/15 8:00,0.111458333,37.59928735,39.3386858,17.31591031,5.73611602,37.16367194,63.18334084,83.36245015,104.1710334,128.5849991,177.3892728,213.3252937,713.0228231,20.3821025,38275.48023,0.532510693,825.0322203,597.8180731,187.66389,45.69717549,13.23832342,28.05467411,31.87324436,3.708692031,11.20391505,0.325053437
2019/9/15 9:00,0.111979167,37.60522238,39.34269149,17.31603661,5.726048938,37.17833691,63.19823933,83.38923823,104.2041953,128.6312803,177.5676275,213.3312973,713.037382,20.38126699,38272.85755,0.532525353,825.0165849,597.8382933,187.6923428,45.73464813,13.2448627,28.05207192,31.85954786,3.70837331,11.19487634,0.325192051
2019/9/15 10:00,0.1125,37.61050072,39.344642,17.30555423,5.729303336,37.17934163,63.19483528,83.3865022,104.2017033,128.6218633,177.5291201,213.338725,713.0351695,20.38443036,38277.52568,0.532543052,824.9861399,597.9036378,187.7911943,45.99025664,13.25943982,28.05545226,31.86853554,3.713136622,11.20721026,0.325330664
2019/9/15 11:00,0.113020833,37.60939999,39.35035915,17.29763397,5.732606769,37.18373006,63.20139949,83.39413935,104.2086309,128.641715,177.6353195,213.3424383,713.0400126,20.38298624,38272.70302,0.532572424,824.9824708,597.8837812,187.7546122,46.24028872,13.24878349,28.0523425,31.84507409,3.708673497,11.19846651,0.325469278
2019/9/15 12:00,0.113541667,37.60774721,39.35262381,17.29419985,5.735429827,37.19804185,63.21384989,83.40626844,104.2322187,128.6859685,177.7214208,213.3568189,713.050235,20.38382498,38275.9592,0.532549031,825.0288966,597.7371986,187.9978121,46.36515094,13.27585453,28.08263762,31.86148117,3.711799925,11.20314138,0.325627527
2019/9/15 13:00,0.1140625,37.6078078,39.35611636,17.28206367,5.744012109,37.2085893,63.22170188,83.41907997,104.2466761,128.7006648,177.7776118,213.3599464,713.0555735,20.38282184,38273.50058,0.532557031,825.0028639,597.4183012,187.8799904,46.56389561,13.28524803,28.07624307,31.85234813,3.708026252,11.20009718,0.325902799
2019/9/15 14:00,0.114583333,37.6164718,39.36194471,17.25579484,5.755788819,37.21998437,63.23199298,83.4502964,104.2773632,128.7258001,177.9230199,213.3540003,713.0677877,20.38065734,38275.48526,0.532472866,825.0180115,597.7401988,187.9250543,46.74126946,13.26923048,28.07661688,31.84847459,3.706613568,11.20002754,0.326145383
2019/9/15 15:00,0.115104167,37.6305275,39.37262052,17.24437609,5.742475931,37.22916889,63.23572413,83.47344856,104.3010488,128.7437274,177.9937668,213.3617663,713.0771159,20.38225159,38277.21016,0.532490521,824.9847628,597.839632,187.7634707,46.97136741,13.30340411,28.09054269,31.83587561,3.70478819,11.20672859,0.325106201
2019/9/15 16:00,0.115625,37.63065338,39.36215274,17.2610556,5.736139703,37.22111479,63.2193896,83.45370458,104.2867673,128.7053006,177.8883947,213.3706965,713.0641418,20.38379637,38276.97291,0.53253418,825.0186597,598.1048182,187.8633206,46.7903355,13.31007284,28.11860671,31.86737511,3.707055631,11.2017471,0.323515255
2019/9/15 17:00,0.116145833,37.62923431,39.35486126,17.27223279,5.733671697,37.21997643,63.21895498,83.43802503,104.2762948,128.6889193,177.7968374,213.3820554,713.0564128,20.38311913,38270.29585,0.532609395,824.9720372,597.9901402,187.8026745,46.82234764,13.38355994,28.17508518,31.92661881,3.709238452,11.20536039,0.321988134
2019/9/15 18:00,0.116666667,37.62995135,39.34418958,17.28841394,5.727444299,37.21156184,63.20859534,83.41807734,104.2579937,128.6575984,177.6208303,213.379366,713.0453908,20.38304031,38273.06161,0.532568847,825.1006541,598.2646959,187.8884834,46.90300863,13.29477562,28.12978446,31.87240224,3.706430187,11.2003488,0.321485607
2019/9/15 19:00,0.1171875,37.6290898,39.34526698,17.29537891,5.720264888,37.19717579,63.20283744,83.40122515,104.2307351,128.6198298,177.5188426,213.3719383,713.033076,20.38135819,38267.64346,0.532600295,824.8627226,597.8016128,187.7590425,46.4936148,13.30360635,28.14501186,31.9129976,3.71517849,11.21188462,0.321340066
2019/9/15 20:00,0.117708333,37.63013089,39.34895636,17.29027036,5.720642416,37.18672702,63.1962026,83.39759827,104.2146922,128.5969088,177.50752,213.3700076,713.0291239,20.38059688,38272.51896,0.532512556,825.0366957,597.88254,187.6116942,46.22323073,13.29766618,28.13598757,31.91174518,3.704835426,11.20115647,0.321194525
2019/9/15 21:00,0.118229167,37.64093513,39.35745735,17.27116226,5.720444377,37.18079713,63.1925204,83.40830434,104.2135263,128.5749499,177.5619685,213.3514155,713.0281189,20.38289272,38272.24544,0.532576348,824.9715203,598.1946315,187.6503189,45.94270551,13.28871714,28.1264545,31.91736106,3.709734736,11.20140905,0.321048984
2019/9/15 22:00,0.11875,37.63621686,39.34883162,17.28195098,5.723001687,37.17348709,63.18876235,83.42412224,104.212028,128.5592534,177.5381393,213.3361857,713.0300557,20.38207439,38270.71835,0.532576217,824.994954,598.1472595,187.4333838,45.74404468,13.31326375,28.13552957,31.93801233,3.715619724,11.19599475,0.320903443
2019/9/15 23:00,0.119270833,37.64909681,39.36272742,17.24895407,5.72922198,37.16779435,63.18182538,83.4412173,104.2082409,128.532856,177.6595113,213.3377571,713.0296855,20.35761474,38260.90001,0.532073598,825.0926962,597.9473319,187.0354912,45.51111882,13.2774239,28.12404084,31.94658757,3.710932426,11.19703289,0.32078467
2019/9/16 0:00,0.119791667,37.67411079,39.38220889,17.19198929,5.741690199,37.16425419,63.16461398,83.41181068,104.1269136,128.4489512,177.8604192,213.4597633,713.0046753,20.35806137,38261.04633,0.532083237,825.0061437,597.8319903,186.8520622,45.16393839,13.23057435,28.07054228,31.92622499,3.711905343,11.19560924,0.321728204
2019/9/16 1:00,0.1203125,37.70048904,39.41273702,17.12050632,5.756268207,37.15788021,63.14415499,83.39006399,104.0472026,128.3532575,177.9626455,213.5582853,712.9790497,20.358112,38261.61107,0.532076706,825.0200953,597.7394298,186.7522891,44.85018338,13.28339849,28.07324819,31.97231402,3.717889752,11.19993216,0.323221877
2019/9/16 2:00,0.120833333,37.71252664,39.42606354,17.08343821,5.767971007,37.14938488,63.13869705,83.38899256,104.0027011,128.308564,178.1271787,213.5959498,712.9682343,20.35672177,38261.43145,0.532042869,824.9160699,597.2415565,186.7346027,44.91001932,13.18026684,28.00539615,31.91178468,3.708625154,11.20211779,0.324715549
2019/9/16 3:00,0.121354167,37.71600812,39.43332361,17.05720504,5.78346378,37.13903484,63.12691275,83.37865957,103.9681189,128.2657618,178.1515526,213.6101206,712.9560099,20.35754847,38262.95112,0.532043344,824.9274894,597.1581875,186.8390934,44.89860187,13.20099752,28.00668659,31.93529296,3.719754525,11.20728637,0.326302437
2019/9/16 4:00,0.121875,37.72070262,39.43802783,17.04939531,5.781874243,37.13339895,63.12699712,83.37175026,103.9418959,128.2392314,178.2065147,213.6265307,712.9502879,20.35681998,38258.08953,0.532091911,825.0857765,597.0897108,186.7133522,44.96749533,13.20466756,28.00491339,31.92467074,3.703295664,11.19889236,0.327675203
2019/9/16 5:00,0.122395833,37.73608697,39.45606537,17.01548545,5.782362874,37.12861894,63.12110818,83.3712237,103.9314691,128.2170301,178.2519468,213.6336652,712.9455444,20.3564792,38257.78346,0.532087261,825.0927522,597.1607933,186.6797382,45.06574721,13.19003453,28.00644303,31.93238838,3.715604509,11.20498785,0.327877742
2019/9/16 6:00,0.122916667,37.73560295,39.45002759,17.02529332,5.779077713,37.12696953,63.11666946,83.37774315,103.9237242,128.2097923,178.2817986,213.6399991,712.9455729,20.35917213,38262.15928,0.53209679,825.0547133,597.2076155,186.7713298,45.08610616,13.21824245,28.01390537,31.9564755,3.726406982,11.21840517,0.328068666
2019/9/16 7:00,0.1234375,37.74541626,39.46571471,16.99659659,5.782273022,37.12545541,63.118057,83.38945211,103.9279968,128.2065567,178.3305779,213.6371529,712.9482513,20.35785962,38262.57482,0.532056709,824.7928431,597.1290979,186.8202792,44.81860972,13.2514682,28.03036204,31.98199422,3.73013442,11.23035454,0.328259591
2019/9/16 8:00,0.123958333,37.74625918,39.46630611,16.97302084,5.80441436,37.13505414,63.13258845,83.42648977,103.9565463,128.2359393,178.4905098,213.6219905,712.962679,20.35792077,38261.02801,0.532079817,825.0268912,597.2289878,186.5736232,44.83757725,13.18141364,28.01876677,31.95635743,3.72130066,11.2124988,0.328491295
2019/9/16 9:00,0.124479167,37.76372102,39.49217014,16.91459599,5.819511986,37.15059293,63.14738509,83.48533592,104.0060773,128.2857478,178.7176153,213.586407,712.9856934,20.35882627,38265.42853,0.532042291,825.0347082,597.3676176,186.7073417,44.99115481,13.20343792,28.02131656,31.96022893,3.726252908,11.20992492,0.329646375
2019/9/16 10:00,0.125,37.78105984,39.52135162,16.84061623,5.846972871,37.16752383,63.16166255,83.55740662,104.0619061,128.344989,179.0540042,213.5415433,713.0153046,20.35873849,38265.04765,0.532045293,824.9797742,597.365708,186.7856176,45.12634872,13.28281765,28.04713968,31.99045202,3.737510212,11.21394691,0.331141277
2019/9/16 11:00,0.125520833,37.80843582,39.55858803,16.73785909,5.885118,37.18205674,63.1744545,83.64725774,104.1274255,128.3852394,179.3474602,213.4733271,713.0467417,20.35907058,38261.9037,0.53209769,825.0442979,597.3669753,186.6642583,45.30796301,13.18472289,28.03226417,31.96762144,3.737178769,11.21568582,0.332611888
2019/9/16 12:00,0.126041667,37.8347573,39.58297424,16.64863383,5.923635523,37.19097945,63.18102773,83.73775876,104.1928844,128.4178195,179.6372314,213.3929494,713.0775177,20.3576932,38263.92794,0.532033544,825.0250182,596.9353,186.8218344,45.49388383,13.33569035,28.04964965,31.97165786,3.727910054,11.20934243,0.332205122
2019/9/16 13:00,0.1265625,37.86015383,39.623124,16.52563429,5.981087923,37.21213932,63.19342079,83.84920286,104.2793163,128.4823387,179.9312703,213.3015373,713.1221486,20.3560889,38260.99629,0.532032379,825.0768507,597.2055793,186.8179544,45.67917569,13.25100043,28.04233433,31.95041699,3.732801722,11.19821093,0.330735408
2019/9/16 14:00,0.127083333,37.88301175,39.66196569,16.38755706,6.057466698,37.2319924,63.20433699,83.95643972,104.3580493,128.5324567,180.2351412,213.2137965,713.1622762,20.35826304,38263.22725,0.53205818,825.0475832,597.0104263,186.890349,45.74488818,13.20816439,28.01636725,31.92862408,3.724152478,11.19444556,0.329265694
2019/9/16 15:00,0.127604167,37.89958223,39.68246619,16.2968655,6.111085463,37.23605754,63.19267489,84.01509374,104.397278,128.5343025,180.3055913,213.1387039,713.1805939,20.35669412,38260.29397,0.532057964,825.1223874,597.2378732,186.8503371,45.91415007,13.20461706,28.04621657,31.93940144,3.720276472,11.19736658,0.327795979
2019/9/16 16:00,0.128125,37.91351738,39.6782601,16.29995941,6.098263168,37.23991604,63.19538943,84.02490743,104.4065093,128.5274544,180.2954478,213.1538422,713.1827789,20.35917643,38265.20012,0.532054618,825.0901991,597.3703406,187.0433443,45.92910905,13.27305597,28.08103748,31.96725582,3.717989106,11.20092175,0.326848443
2019/9/16 17:00,0.128645833,37.91522293,39.68150082,16.28276018,6.110515745,37.22823524,63.17993081,84.01767807,104.3744835,128.4812309,180.275989,213.1672773,713.1692668,20.35805052,38260.52274,0.532090235,824.9716704,597.1450179,186.7062893,45.59168116,13.24834263,28.05917889,31.9748951,3.721517109,11.21616933,0.327100793
2019/9/16 18:00,0.129166667,37.93840993,39.68668976,16.25897376,6.105926736,37.21181393,63.16242797,83.9911953,104.3138533,128.3878334,180.281501,213.2011632,713.1439931,20.35721858,38260.99099,0.532061979,825.1917232,597.0499931,186.7838113,45.49650984,13.34961154,28.11462507,32.04864587,3.729659857,11.2003178,0.327400674
2019/9/16 19:00,0.1296875,37.9513333,39.69377206,16.24840221,6.096492108,37.19404341,63.14049587,83.96184311,104.2502928,128.2886159,180.1934141,213.2374776,713.1170654,20.35730422,38264.06265,0.532021506,825.240268,597.176849,186.5540505,45.30897635,13.27485636,28.09716281,32.06061212,3.730718583,11.2016366,0.327700555
2019/9/16 20:00,0.130208333,37.95664361,39.69536126,16.24712197,6.090872169,37.1811409,63.13259252,83.93836403,104.1989839,128.2264557,180.2230036,213.2613856,713.0983002,20.35719655,38262.29259,0.532043304,825.1671571,597.1880672,186.3271778,45.12382716,13.29915259,28.08227775,32.07242379,3.733663964,11.19737157,0.328000437
2019/9/16 21:00,0.130729167,37.95256074,39.68925718,16.26071924,6.087463021,37.17425187,63.1249946,83.90205447,104.1525252,128.1798065,180.160967,213.292333,713.0789469,20.35813924,38263.42294,0.532052223,825.2218989,597.4041594,186.50811,45.51195034,13.26834226,28.09539079,32.07342043,3.737306295,11.20836423,0.328160505
2019/9/16 22:00,0.13125,37.95305862,39.67640489,16.31449127,6.046044024,37.16611176,63.11980089,83.86017303,104.1071924,128.1466197,180.1177015,213.335999,713.0607778,20.35679678,38262.36766,0.532031812,825.162368,597.2818421,186.3850951,45.50837235,13.25763403,28.10179197,32.07347435,3.742212494,11.20704816,0.327685466
2019/9/16 23:00,0.131770833,37.94468288,39.6708512,16.34647729,6.027988942,37.15771592,63.11395861,83.8061025,104.0651899,128.1159014,179.9940844,213.3822052,713.0387787,20.3576718,38261.47708,0.532067065,825.2070185,597.3067052,186.4223192,45.23042257,13.27497074,28.1047283,32.10399749,3.753306276,11.20528232,0.327132542
2019/9/17 0:00,0.132291667,37.93341471,39.65474688,16.40196447,5.999873575,37.15390135,63.11249765,83.75500209,104.024239,128.096892,179.9042259,213.4262466,713.0215312,20.35657022,38263.26871,0.532013362,825.2019685,597.3415197,186.3050424,45.12884018,13.21679787,28.07019162,32.08466495,3.739952474,11.20806588,0.326579618
2019/9/17 1:00,0.1328125,37.9263202,39.64255346,16.44548537,5.975641433,37.15211226,63.11207403,83.71425323,103.9915983,128.0807851,179.8467153,213.4634758,713.0063049,20.3574605,38261.73603,0.532057941,825.2457458,596.9842105,186.2969117,45.38205219,13.17016699,28.03973378,32.04632732,3.739195751,11.20705464,0.326578385
2019/9/17 2:00,0.133333333,37.91597875,39.62573077,16.47818772,5.970102596,37.15007833,63.11586444,83.67583707,103.9622519,128.0666267,179.719194,213.4902878,712.992923,20.35600712,38266.14916,0.5319586,825.2495595,597.1670214,186.356493,45.22331772,13.19212517,28.04937238,32.06596534,3.742967504,11.20526289,0.32933056
